MESS_DATUM,FM,FX,PM,TMK,TXK,TNK
1996-07-18,2.5,9.1,991.0,15.4,21.2,9.3
1996-07-19,2.2,8.1,993.3,15.8,21.6,8.2
1996-07-20,2.3,9.5,993.4,15.9,21.9,8.4
1996-07-21,1.4,7.1,992.6,16.1,23.4,8.1
1996-07-22,2.1,8.8,990.5,18.9,25.2,8.4
1996-07-23,2.3,24.2,982.5,19.2,28.8,9.9
1996-07-24,4.5,16.5,979.9,16.6,23.2,13.6
1996-07-25,4.4,12.9,985.9,14.0,17.4,12.0
1996-07-26,1.4,6.1,989.6,17.6,22.9,12.6
1996-07-27,0.8,4.7,986.0,19.4,26.5,10.9
1996-07-28,1.1,4.5,984.9,21.4,26.7,13.3
1996-07-29,1.5,22.9,983.4,19.0,26.8,16.1
1996-07-30,2.4,12.9,983.4,18.4,24.4,12.9
1996-07-31,2.3,8.8,984.8,20.2,25.6,13.6
1996-08-01,2.2,9.6,984.2,21.7,28.5,14.3
1996-08-02,2.1,9.3,988.4,20.0,24.8,15.9
1996-08-03,2.2,7.8,991.6,18.3,23.0,13.8
1996-08-04,3.8,10.1,990.8,16.6,22.8,11.0
1996-08-05,4.6,11.7,985.4,18.0,23.3,9.2
1996-08-06,2.8,7.9,984.0,17.6,23.1,9.7
1996-08-07,0.8,4.6,985.3,17.4,21.5,15.0
1996-08-08,0.9,4.5,985.1,18.0,25.2,12.5
1996-08-09,1.5,5.8,984.1,20.2,27.5,11.8
1996-08-10,2.2,8.0,979.1,23.2,29.3,14.4
1996-08-11,2.8,10.7,977.2,17.7,23.1,16.0
1996-08-12,1.8,8.0,977.7,14.7,16.6,13.5
1996-08-13,3.7,13.0,978.7,15.0,19.1,11.7
1996-08-14,3.3,11.5,981.0,16.3,20.2,13.8
1996-08-15,2.3,7.4,985.4,16.6,21.8,13.5
1996-08-16,2.1,8.5,989.0,18.2,23.2,14.4
1996-08-17,1.0,7.1,990.7,18.9,24.5,12.5
1996-08-18,2.9,10.9,990.4,19.1,24.6,13.0
1996-08-19,4.1,14.3,987.0,22.3,28.0,13.6
1996-08-20,2.8,10.5,983.4,21.8,28.5,13.5
1996-08-21,1.5,5.4,981.9,19.2,23.8,13.5
1996-08-22,1.3,6.3,980.5,19.3,24.8,16.2
1996-08-23,1.4,5.4,980.5,19.8,24.7,14.9
1996-08-24,2.0,6.3,980.7,15.4,19.2,15.0
1996-08-25,2.1,10.3,982.1,16.5,23.1,12.8
1996-08-26,1.1,9.6,983.7,16.7,24.6,10.2
1996-08-27,1.1,4.9,983.8,17.0,22.1,13.0
1996-08-28,3.6,10.9,980.5,15.0,18.6,13.5
1996-08-29,5.5,16.6,980.8,15.1,19.5,10.2
1996-08-30,5.4,15.0,985.6,12.9,16.7,11.4
1996-08-31,2.4,8.4,990.6,13.1,17.0,11.6
1996-09-01,2.1,7.6,992.8,12.9,17.1,9.7
1996-09-02,2.7,7.9,991.9,14.0,20.8,8.3
1996-09-03,4.4,12.9,988.2,16.3,22.7,11.2
1996-09-04,3.0,8.8,985.6,17.4,24.8,11.6
1996-09-05,2.6,8.5,985.0,15.1,21.4,12.7
1996-09-06,2.7,12.9,985.6,10.4,17.4,6.9
1996-09-07,2.4,8.4,989.9,11.2,17.1,5.6
1996-09-08,1.9,6.3,989.1,10.4,15.4,7.9
1996-09-09,1.7,6.4,987.9,11.4,18.1,6.6
1996-09-10,2.1,9.3,984.8,11.6,17.8,7.5
1996-09-11,1.9,9.6,981.9,12.8,17.1,10.5
1996-09-12,3.9,12.5,971.2,9.5,13.2,8.6
1996-09-13,4.8,12.5,973.6,8.5,9.8,6.2
1996-09-14,2.3,8.6,985.2,11.6,16.6,8.8
1996-09-15,1.7,7.5,989.5,11.4,15.2,9.1
1996-09-16,1.9,7.1,990.6,10.2,15.5,6.2
1996-09-17,3.7,10.1,985.7,9.0,13.6,5.3
1996-09-18,5.6,13.5,982.2,9.9,12.0,5.6
1996-09-19,5.4,12.6,977.4,11.9,18.0,6.8
1996-09-20,2.9,7.5,974.2,10.6,15.3,6.1
1996-09-21,2.7,9.5,973.0,10.9,15.9,9.4
1996-09-22,2.6,7.1,974.4,10.9,12.6,8.4
1996-09-23,2.1,7.5,974.7,10.8,11.9,10.1
1996-09-24,1.4,5.3,978.0,9.9,12.2,9.3
1996-09-25,1.3,4.7,980.2,10.7,13.7,7.5
1996-09-26,0.9,3.7,985.7,11.0,17.0,7.5
1996-09-27,3.1,9.6,982.8,11.2,15.4,6.3
1996-09-28,2.8,9.5,992.0,10.8,14.8,9.2
1996-09-29,3.6,10.6,989.7,12.5,14.4,6.9
1996-09-30,3.0,9.0,982.1,15.2,22.1,11.1
1996-10-01,3.7,18.4,972.2,13.6,20.2,8.7
1996-10-02,2.7,11.2,985.1,10.1,16.5,8.1
1996-10-03,1.4,5.0,993.3,8.2,16.5,2.5
1996-10-04,3.6,13.7,985.8,10.8,15.4,5.2
1996-10-05,1.0,4.0,982.7,8.8,11.6,7.2
1996-10-06,1.8,7.4,988.9,9.5,14.9,4.7
1996-10-07,2.6,7.4,987.8,11.5,14.4,6.2
1996-10-08,2.1,6.5,985.5,12.6,14.1,11.4
1996-10-09,1.6,5.0,986.5,11.4,14.8,10.0
1996-10-10,1.5,5.7,990.3,11.3,16.3,9.1
1996-10-11,1.5,4.6,989.1,11.1,15.7,6.7
1996-10-12,1.3,5.3,984.4,11.0,16.6,9.2
1996-10-13,1.6,7.3,982.3,12.5,20.6,5.8
1996-10-14,1.6,5.8,979.2,10.8,18.1,5.1
1996-10-15,0.8,3.1,976.8,11.0,15.1,5.0
1996-10-16,2.4,9.5,973.5,10.4,11.9,9.7
1996-10-17,2.0,6.2,978.3,7.6,9.8,7.0
1996-10-18,1.8,7.4,982.7,7.8,12.6,5.7
1996-10-19,3.0,11.5,985.6,9.1,13.9,4.5
1996-10-20,4.8,11.9,987.8,10.7,11.8,5.9
1996-10-21,3.9,16.3,984.4,11.7,15.7,9.5
1996-10-22,1.7,7.3,993.8,8.3,13.8,6.4
1996-10-23,2.2,8.2,994.9,6.9,13.7,1.9
1996-10-24,3.5,9.8,993.3,6.5,12.6,1.4
1996-10-25,3.4,8.8,991.4,7.5,12.1,2.4
1996-10-26,1.4,8.9,992.9,10.0,15.4,7.2
1996-10-27,2.8,10.4,988.2,11.1,13.2,7.1
1996-10-28,5.2,15.5,978.1,13.8,15.3,10.6
1996-10-29,8.6,25.5,974.3,9.3,15.0,7.2
1996-10-30,6.5,14.2,992.4,7.0,9.4,5.7
1996-10-31,4.0,9.8,989.8,7.1,11.1,5.7
1996-11-01,5.7,15.4,989.2,10.8,12.6,6.1
1996-11-02,4.2,11.0,994.3,11.6,14.0,8.3
1996-11-03,3.6,10.9,990.4,10.0,14.1,7.9
1996-11-04,2.7,7.5,980.7,10.7,15.3,7.3
1996-11-05,6.5,19.9,979.8,9.3,13.2,6.8
1996-11-06,8.1,22.6,981.0,10.2,12.2,4.8
1996-11-07,6.7,19.3,978.2,9.0,11.8,8.4
1996-11-08,4.3,12.7,991.6,5.9,9.7,4.2
1996-11-09,4.4,13.4,994.0,7.2,10.1,3.8
1996-11-10,2.8,9.2,982.4,6.0,8.2,3.7
1996-11-11,2.9,8.9,968.8,8.6,10.3,5.3
1996-11-12,1.3,6.5,968.9,8.1,10.4,6.6
1996-11-13,2.1,9.0,976.2,6.6,9.7,4.9
1996-11-14,2.9,11.1,987.5,2.4,6.1,1.2
1996-11-15,3.5,10.0,988.5,3.2,4.2,1.8
1996-11-16,1.1,4.8,989.1,3.8,4.5,3.0
1996-11-17,1.4,4.8,978.1,3.0,3.8,2.7
1996-11-18,3.3,11.3,964.9,2.0,3.3,1.3
1996-11-19,4.6,10.9,964.1,2.5,3.9,0.1
1996-11-20,6.7,19.6,955.5,4.9,9.6,2.8
1996-11-21,5.9,15.6,972.4,2.3,6.2,0.7
1996-11-22,2.1,7.4,981.4,0.2,5.5,-1.9
1996-11-23,1.3,5.1,979.7,-0.2,2.8,-3.4
1996-11-24,3.5,9.4,989.3,0.6,2.0,-0.7
1996-11-25,3.8,9.6,970.5,0.3,1.3,-0.7
1996-11-26,2.1,7.6,971.0,3.2,5.5,1.1
1996-11-27,2.9,8.2,974.6,0.8,2.9,0.2
1996-11-28,2.7,6.7,980.1,0.2,1.0,-0.5
1996-11-29,5.2,13.9,973.0,0.7,2.4,-0.5
1996-11-30,3.5,8.7,968.1,2.8,5.3,0.6
1996-12-01,3.8,9.8,983.7,1.8,3.5,1.1
1996-12-02,6.2,17.0,978.4,4.4,7.1,1.0
1996-12-03,4.9,10.3,978.9,3.8,5.8,0.9
1996-12-04,2.9,7.2,978.2,5.4,11.1,1.9
1996-12-05,2.2,6.3,983.7,0.7,4.6,-0.7
1996-12-06,2.9,5.9,987.3,-0.3,0.3,-1.1
1996-12-07,2.8,6.0,992.8,-0.5,-0.2,-0.9
1996-12-08,4.0,8.2,993.8,-1.2,-0.3,-1.5
1996-12-09,4.5,8.8,988.1,-0.9,-0.2,-1.6
1996-12-10,2.5,5.3,983.3,-1.2,2.3,-3.8
1996-12-11,1.6,5.9,983.7,-1.8,-0.7,-5.2
1996-12-12,2.4,5.5,980.1,-1.0,-0.1,-1.6
1996-12-13,1.5,7.1,969.1,0.6,1.0,-1.6
1996-12-14,2.2,7.6,975.3,-1.0,1.2,-2.4
1996-12-15,4.2,13.2,981.3,0.1,1.3,-4.1
1996-12-16,2.0,7.4,985.0,1.7,3.4,0.9
1996-12-17,1.8,4.1,980.9,2.2,3.8,-0.8
1996-12-18,1.0,4.0,975.9,4.8,6.1,2.4
1996-12-19,0.8,3.4,970.5,3.7,6.4,1.9
1996-12-20,3.9,10.8,972.4,0.2,4.5,-1.1
1996-12-21,4.3,8.7,982.1,-2.4,-0.2,-3.6
1996-12-22,4.0,7.4,982.3,-4.2,-0.7,-6.7
1996-12-23,5.3,12.7,971.3,-4.7,-3.2,-5.5
1996-12-24,4.2,9.5,976.3,-7.8,-4.5,-9.2
1996-12-25,2.6,10.9,986.3,-7.8,-2.5,-13.3
1996-12-26,2.3,8.3,1005.4,-8.8,-3.9,-11.2
1996-12-27,3.1,9.4,996.6,-11.0,-9.4,-14.1
1996-12-28,3.7,10.2,988.8,-11.0,-7.2,-13.6
1996-12-29,1.6,4.4,981.8,-11.6,-9.6,-17.8
1996-12-30,3.2,8.3,973.1,-9.4,-8.8,-10.4
1996-12-31,4.2,10.6,982.6,-12.6,-9.5,-14.2
1997-01-01,3.1,9.6,985.4,-10.4,-8.5,-14.6
1997-01-02,3.3,7.9,985.5,-8.6,-7.3,-10.0
1997-01-03,4.1,9.0,976.5,-5.7,-3.3,-9.3
1997-01-04,3.6,9.9,969.6,-3.8,-2.4,-7.1
1997-01-05,1.4,5.6,978.9,-5.0,-3.9,-6.0
1997-01-06,2.7,6.9,985.1,-5.6,-4.5,-6.3
1997-01-07,2.6,7.8,986.0,-9.2,-5.1,-11.5
1997-01-08,4.2,8.5,979.4,-6.9,-6.3,-11.6
1997-01-09,3.2,7.0,975.2,-4.2,-3.6,-6.7
1997-01-10,2.0,6.5,985.2,-2.7,-2.1,-4.0
1997-01-11,1.4,5.2,994.8,-3.4,-2.6,-3.9
1997-01-12,2.5,5.3,998.2,-6.0,-3.9,-7.7
1997-01-13,1.8,4.9,996.7,-7.2,-4.2,-8.5
1997-01-14,1.1,4.2,994.9,-6.9,-2.5,-11.1
1997-01-15,0.7,2.8,994.2,-7.0,-1.1,-11.8
1997-01-16,0.6,2.8,991.8,-7.8,-1.6,-13.2
1997-01-17,0.8,4.0,987.6,-7.5,0.3,-13.5
1997-01-18,1.1,3.9,987.5,-4.2,-2.7,-10.9
1997-01-19,1.6,4.7,981.6,0.1,1.1,-2.8
1997-01-20,0.9,3.2,988.0,2.0,4.1,0.6
1997-01-21,3.8,11.0,996.8,1.8,2.4,0.3
1997-01-22,3.7,9.3,992.2,0.8,2.1,-0.1
1997-01-23,1.4,6.3,992.7,2.1,3.0,0.7
1997-01-24,0.9,4.0,995.3,2.2,3.5,0.0
1997-01-25,1.4,6.8,998.4,3.0,4.5,1.9
1997-01-26,2.7,6.8,995.1,0.1,2.8,-0.2
1997-01-27,1.4,4.2,996.8,-1.3,-0.2,-2.4
1997-01-28,1.4,4.1,1003.8,0.0,1.2,-1.3
1997-01-29,1.2,3.8,1006.0,0.9,2.6,-0.7
1997-01-30,1.4,4.3,1003.1,-0.2,0.8,-0.4
1997-01-31,1.8,6.0,998.8,1.4,3.0,-0.5
1997-02-01,2.1,6.1,998.5,-0.1,3.7,-2.0
1997-02-02,2.2,7.1,994.0,-2.3,2.3,-6.1
1997-02-03,1.8,4.3,994.7,-1.4,-0.6,-5.0
1997-02-04,4.5,12.1,989.2,2.0,3.5,-0.9
1997-02-05,5.1,13.5,984.2,2.6,4.5,1.5
1997-02-06,2.5,8.8,1000.6,1.6,6.9,-0.8
1997-02-07,2.0,5.8,997.9,2.8,9.0,-2.4
1997-02-08,1.3,3.4,998.9,3.5,6.0,0.1
1997-02-09,2.4,9.2,995.4,6.0,12.5,2.6
1997-02-10,4.5,18.1,987.1,8.2,12.3,1.6
1997-02-11,5.2,15.9,988.6,4.2,10.7,2.5
1997-02-12,7.5,17.2,977.9,9.2,10.4,2.2
1997-02-13,10.9,24.5,967.5,5.6,10.1,3.1
1997-02-14,5.5,17.0,971.2,3.6,6.7,2.4
1997-02-15,2.2,8.8,982.7,2.6,5.0,1.6
1997-02-16,1.7,5.8,992.1,0.8,5.1,-0.6
1997-02-17,2.2,5.5,990.2,2.0,4.1,-0.9
1997-02-18,6.2,20.5,981.5,5.1,8.3,1.4
1997-02-19,6.5,16.3,992.0,3.9,6.4,2.7
1997-02-20,8.3,22.0,989.7,7.5,10.9,3.1
1997-02-21,7.9,18.5,992.3,8.0,9.3,5.6
1997-02-22,3.8,10.8,995.3,7.9,13.8,6.1
1997-02-23,2.2,11.1,984.1,7.4,14.1,-0.8
1997-02-24,6.0,18.0,975.1,10.9,13.5,7.0
1997-02-25,8.9,24.4,970.7,9.3,13.2,7.7
1997-02-26,8.0,22.6,976.0,7.9,10.7,5.2
1997-02-27,5.2,14.0,998.4,5.0,8.8,4.2
1997-02-28,3.1,8.5,998.5,7.2,13.5,2.8
1997-03-01,2.1,7.2,994.5,9.6,14.6,3.8
1997-03-02,4.6,14.2,991.5,12.1,18.9,4.2
1997-03-03,2.1,9.3,999.8,6.8,12.8,6.0
1997-03-04,3.2,6.5,999.5,7.3,9.1,5.0
1997-03-05,2.1,5.9,994.2,8.2,9.3,7.2
1997-03-06,1.9,7.2,998.5,8.5,12.3,6.4
1997-03-07,2.3,6.9,1000.3,8.6,12.6,4.3
1997-03-08,2.2,7.6,1001.5,7.1,13.7,2.0
1997-03-09,2.3,6.8,1001.9,9.0,16.2,1.6
1997-03-10,1.4,5.0,1001.3,9.4,17.7,2.4
1997-03-11,1.5,7.3,1000.2,10.0,17.6,1.6
1997-03-12,1.9,5.2,996.1,10.3,17.4,3.1
1997-03-13,3.3,10.1,993.9,9.0,12.4,7.6
1997-03-14,3.4,10.7,988.5,7.0,9.6,4.1
1997-03-15,4.7,12.3,989.6,8.7,10.2,7.1
1997-03-16,6.3,13.8,989.7,10.7,11.7,8.8
1997-03-17,5.6,14.6,990.7,8.7,13.6,6.3
1997-03-18,3.3,16.4,980.4,9.2,13.3,4.2
1997-03-19,5.8,14.7,971.0,5.2,9.8,4.4
1997-03-20,2.6,8.7,983.6,1.5,5.3,0.9
1997-03-21,3.2,12.7,986.0,3.4,7.1,0.3
1997-03-22,1.7,7.1,992.9,2.7,7.3,-0.1
1997-03-23,2.7,10.0,981.2,3.9,6.6,-2.1
1997-03-24,1.7,6.0,978.3,5.2,7.6,3.1
1997-03-25,1.4,5.2,983.1,6.0,9.1,4.2
1997-03-26,3.1,11.3,987.5,9.0,12.4,4.3
1997-03-27,7.9,17.3,984.5,11.6,15.4,9.0
1997-03-28,7.6,22.3,979.7,6.5,12.7,4.5
1997-03-29,5.5,14.1,985.1,5.9,9.0,3.5
1997-03-30,2.1,10.4,991.6,6.0,9.7,2.9
1997-03-31,1.5,6.2,992.8,9.2,15.6,3.5
1997-04-01,1.2,5.0,989.2,11.3,18.5,2.6
1997-04-02,1.3,5.3,985.4,11.6,19.2,3.5
1997-04-03,4.5,17.2,978.7,9.8,17.4,3.8
1997-04-04,5.1,15.0,987.2,4.4,8.8,2.8
1997-04-05,7.5,19.3,980.9,5.3,8.2,1.2
1997-04-06,4.4,18.1,990.5,5.2,9.8,3.9
1997-04-07,2.4,8.1,1000.3,3.5,8.6,-2.3
1997-04-08,2.6,9.3,998.3,6.2,12.3,-1.9
1997-04-09,1.2,6.3,996.7,9.3,16.2,-0.9
1997-04-10,2.2,10.3,994.9,11.8,18.6,1.5
1997-04-11,5.2,18.7,986.0,6.4,12.7,3.1
1997-04-12,3.0,9.3,989.8,4.3,7.3,0.5
1997-04-13,2.0,9.8,991.3,7.3,12.3,-0.2
1997-04-14,4.0,11.8,987.1,8.7,12.4,3.1
1997-04-15,3.7,12.9,989.0,5.9,9.8,3.9
1997-04-16,2.8,9.8,990.0,5.6,11.4,0.5
1997-04-17,2.3,8.2,989.5,6.1,10.1,0.6
1997-04-18,2.1,10.0,983.7,10.0,16.9,-0.2
1997-04-19,2.7,9.6,978.2,5.4,10.5,3.7
1997-04-20,4.8,12.6,982.4,3.5,8.9,-1.3
1997-04-21,2.3,10.3,980.9,5.0,10.7,-2.9
1997-04-22,1.7,8.2,979.9,5.8,11.8,-2.1
1997-04-23,1.5,7.1,986.8,6.7,13.1,-1.0
1997-04-24,3.2,13.1,986.4,10.4,18.0,-0.5
1997-04-25,3.1,10.9,983.9,13.6,17.9,5.3
1997-04-26,2.7,9.4,980.7,10.2,14.2,9.0
1997-04-27,2.6,9.4,976.7,10.9,13.6,9.1
1997-04-28,5.9,14.6,978.9,12.1,15.9,9.5
1997-04-29,6.1,14.0,976.9,10.2,12.7,8.6
1997-04-30,2.8,9.4,989.3,10.6,13.2,8.4
1997-05-01,2.0,6.2,996.6,11.7,16.8,8.5
1997-05-02,1.7,6.2,994.0,14.4,22.0,4.5
1997-05-03,2.9,10.6,983.2,17.2,25.4,7.1
1997-05-04,3.6,13.7,976.0,16.2,22.4,13.3
1997-05-05,5.1,22.8,965.1,13.8,20.0,12.4
1997-05-06,5.4,20.8,958.9,10.5,17.7,8.5
1997-05-07,3.5,11.9,971.7,6.4,11.0,1.9
1997-05-08,3.5,11.7,973.5,7.7,13.0,1.8
1997-05-09,5.4,18.7,973.7,8.3,11.9,1.5
1997-05-10,5.5,16.1,982.0,12.1,16.9,5.9
1997-05-11,2.9,12.7,982.2,16.8,25.3,8.2
1997-05-12,1.8,6.1,990.8,14.0,17.3,10.6
1997-05-13,1.5,5.2,990.3,16.4,21.9,7.8
1997-05-14,1.7,8.3,987.3,20.2,27.6,10.8
1997-05-15,3.3,11.4,986.2,20.1,28.0,13.6
1997-05-16,2.4,8.4,982.3,23.0,29.8,14.7
1997-05-17,1.6,6.8,981.3,22.9,29.8,13.2
1997-05-18,3.5,14.7,979.7,17.5,25.0,14.4
1997-05-19,2.4,8.2,978.5,19.4,25.3,10.8
1997-05-20,3.8,22.7,975.4,15.7,21.8,12.6
1997-05-21,6.6,17.5,976.3,12.4,18.5,10.2
1997-05-22,3.8,12.8,981.2,11.6,15.6,9.5
1997-05-23,1.6,7.0,985.8,11.7,16.1,7.9
1997-05-24,2.8,9.8,992.0,11.1,17.5,4.6
1997-05-25,3.3,11.3,993.3,13.4,19.7,3.3
1997-05-26,1.9,9.1,989.4,14.5,20.6,6.0
1997-05-27,3.1,10.2,987.3,12.8,17.6,10.8
1997-05-28,2.6,8.9,993.9,10.8,14.9,7.7
1997-05-29,1.6,10.7,993.6,14.0,19.7,4.0
1997-05-30,3.4,10.8,994.8,13.6,19.2,8.1
1997-05-31,5.5,14.5,991.9,11.3,17.8,4.6
1997-06-01,6.9,16.8,984.2,12.9,18.4,4.0
1997-06-02,4.6,11.6,982.3,15.9,21.9,8.5
1997-06-03,2.2,6.9,984.1,13.1,17.9,11.5
1997-06-04,1.6,6.8,984.7,16.6,23.7,6.2
1997-06-05,3.7,10.8,977.6,19.6,27.7,8.6
1997-06-06,3.4,11.2,979.9,21.3,28.1,13.0
1997-06-07,4.4,12.1,982.3,22.1,28.5,12.4
1997-06-08,2.2,13.5,984.0,18.4,25.3,14.0
1997-06-09,1.7,6.8,991.5,19.6,25.4,12.3
1997-06-10,2.7,8.4,986.8,22.5,28.8,12.1
1997-06-11,2.6,23.7,979.4,23.2,31.6,14.4
1997-06-12,3.5,10.3,979.4,20.4,25.8,15.5
1997-06-13,1.8,13.9,976.6,17.0,23.6,13.4
1997-06-14,4.4,15.4,977.5,17.7,24.0,15.3
1997-06-15,3.4,10.8,985.7,16.4,21.5,13.8
1997-06-16,2.0,7.7,986.3,17.0,22.6,9.2
1997-06-17,1.8,6.2,984.8,15.8,19.6,12.2
1997-06-18,1.9,8.7,985.3,11.5,16.3,11.2
1997-06-19,2.0,7.9,978.0,14.5,20.8,6.4
1997-06-20,3.6,14.5,974.9,14.4,19.4,11.7
1997-06-21,4.3,13.8,971.9,13.8,18.3,12.1
1997-06-22,5.0,13.0,973.6,12.5,17.9,11.0
1997-06-23,5.9,18.1,975.3,13.5,17.2,9.9
1997-06-24,3.8,11.4,981.2,14.0,17.5,10.4
1997-06-25,1.8,6.7,977.3,15.1,19.0,11.2
1997-06-26,3.9,13.4,967.8,14.5,18.2,12.2
1997-06-27,2.0,7.9,970.3,14.9,18.5,12.0
1997-06-28,1.7,6.3,977.6,18.6,24.0,12.5
1997-06-29,3.1,27.8,970.1,19.4,29.9,14.2
1997-06-30,3.6,11.9,973.5,14.1,19.4,12.5
1997-07-01,3.5,17.5,979.1,15.0,21.0,9.9
1997-07-02,2.7,16.3,980.7,17.6,26.4,10.3
1997-07-03,1.8,7.6,984.1,17.5,20.7,14.7
1997-07-04,1.4,5.4,987.2,16.3,21.6,13.4
1997-07-05,1.8,8.3,986.9,15.5,20.1,13.9
1997-07-06,2.5,9.2,992.0,15.3,18.5,13.4
1997-07-07,3.0,9.6,991.4,17.4,21.6,11.6
1997-07-08,2.1,7.7,989.6,17.4,21.4,13.5
1997-07-09,2.1,6.4,985.8,18.3,23.5,12.4
1997-07-10,2.3,12.3,982.3,18.8,26.3,12.8
1997-07-11,1.8,9.8,982.6,19.5,25.9,14.0
1997-07-12,1.5,12.1,984.0,19.2,28.2,12.4
1997-07-13,1.4,12.8,985.5,19.5,26.9,14.9
1997-07-14,1.5,15.2,986.8,18.1,24.8,14.8
1997-07-15,1.5,14.0,989.1,16.9,21.7,14.0
1997-07-16,1.2,6.0,985.8,19.3,24.7,11.7
1997-07-17,1.4,6.4,978.2,20.3,26.1,15.3
1997-07-18,2.7,8.3,977.5,16.7,19.3,14.1
1997-07-19,2.5,9.0,984.7,16.1,21.3,14.6
1997-07-20,2.5,11.4,987.1,15.4,21.8,11.6
1997-07-21,3.2,8.4,985.4,15.6,19.1,13.4
1997-07-22,1.7,6.5,987.4,19.2,24.9,14.2
1997-07-23,1.3,5.9,986.7,20.3,26.4,14.9
1997-07-24,1.2,11.4,982.7,19.2,25.5,15.8
1997-07-25,3.8,16.2,979.5,16.0,20.2,14.7
1997-07-26,3.7,10.4,985.7,17.4,22.6,13.3
1997-07-27,3.9,13.0,986.1,19.0,25.1,13.9
1997-07-28,1.5,6.5,990.7,18.3,24.3,11.6
1997-07-29,1.4,6.7,989.4,19.0,25.9,12.4
1997-07-30,1.3,6.1,986.6,21.1,27.7,12.2
1997-07-31,3.8,13.1,983.3,15.0,20.9,12.1
1997-08-01,3.1,10.5,982.4,15.0,18.4,11.8
1997-08-02,1.2,5.7,985.8,16.4,19.9,13.4
1997-08-03,0.8,4.0,986.4,19.4,25.9,12.5
1997-08-04,0.9,3.6,985.9,22.8,28.0,17.2
1997-08-05,2.6,9.8,985.0,22.1,29.2,16.5
1997-08-06,3.8,10.3,983.7,21.0,27.8,14.6
1997-08-07,3.2,8.7,984.7,21.1,27.3,14.2
1997-08-08,2.4,12.9,986.5,19.0,28.8,15.0
1997-08-09,1.1,5.7,989.0,21.0,28.2,11.8
1997-08-10,3.3,9.8,988.5,22.6,28.9,14.8
1997-08-11,5.4,14.9,987.7,24.0,29.8,14.7
1997-08-12,3.1,11.3,990.6,23.5,30.4,14.7
1997-08-13,1.4,7.2,990.4,22.6,30.5,15.0
1997-08-14,1.7,8.7,988.7,22.9,30.6,13.8
1997-08-15,2.0,7.9,988.3,21.0,27.5,17.0
1997-08-16,2.4,8.3,988.0,21.3,27.8,14.8
1997-08-17,1.9,8.5,986.8,21.7,28.4,15.8
1997-08-18,1.9,10.5,986.7,20.2,27.4,15.6
1997-08-19,1.8,8.0,985.8,19.3,27.1,13.2
1997-08-20,1.8,6.3,986.6,22.3,28.8,16.2
1997-08-21,1.0,5.7,987.6,21.9,30.4,13.9
1997-08-22,1.1,5.1,988.6,22.8,29.7,13.8
1997-08-23,1.1,5.5,986.1,23.7,29.4,18.4
1997-08-24,1.2,7.0,983.7,23.9,31.3,17.4
1997-08-25,1.6,7.8,979.2,24.3,32.2,17.1
1997-08-26,2.4,13.4,978.2,21.5,28.2,18.2
1997-08-27,1.6,5.8,976.0,22.3,28.3,17.1
1997-08-28,3.0,16.4,973.5,15.9,25.4,13.5
1997-08-29,4.3,13.2,982.0,14.8,18.9,11.7
1997-08-30,3.4,10.7,985.4,16.6,22.0,12.1
1997-08-31,2.0,6.7,986.9,19.9,26.4,15.7
1997-09-01,2.0,7.7,985.4,22.0,30.4,13.4
1997-09-02,2.1,7.7,986.7,19.4,24.9,15.5
1997-09-03,1.9,5.7,988.2,19.5,23.8,16.1
1997-09-04,1.0,4.8,988.0,20.2,25.6,16.0
1997-09-05,1.3,4.6,986.9,20.1,26.4,14.0
1997-09-06,2.2,9.3,989.4,17.1,21.2,15.3
1997-09-07,2.7,12.4,992.9,15.5,20.6,9.3
1997-09-08,2.9,9.3,991.6,16.8,23.2,11.0
1997-09-09,4.1,13.8,987.4,15.7,20.4,11.6
1997-09-10,1.9,7.1,990.6,12.2,18.8,7.2
1997-09-11,1.9,8.6,983.7,15.1,23.3,5.0
1997-09-12,3.4,12.6,977.2,19.0,27.5,9.8
1997-09-13,4.3,13.6,982.2,13.2,18.1,10.7
1997-09-14,1.9,8.7,993.0,10.7,17.4,4.5
1997-09-15,1.2,6.1,994.7,12.4,20.8,3.3
1997-09-16,1.7,7.3,991.1,14.8,24.4,5.1
1997-09-17,2.1,8.7,991.2,15.7,24.1,7.4
1997-09-18,1.4,6.0,990.7,16.9,25.6,9.7
1997-09-19,1.8,7.3,991.9,13.1,21.1,11.0
1997-09-20,2.7,10.2,994.9,11.1,18.8,4.0
1997-09-21,2.1,5.9,992.8,11.8,19.7,3.8
1997-09-22,1.9,7.1,992.6,12.6,21.4,3.9
1997-09-23,1.4,5.6,991.0,14.3,23.6,4.5
1997-09-24,3.2,9.0,993.5,11.2,17.3,8.3
1997-09-25,2.7,9.2,994.9,14.5,22.4,5.8
1997-09-26,1.1,5.6,991.4,14.6,23.4,7.1
1997-09-27,1.4,5.5,985.0,13.2,22.8,5.9
1997-09-28,1.0,3.9,985.0,12.4,21.3,5.7
1997-09-29,1.2,5.0,989.1,14.0,23.5,5.1
1997-09-30,1.8,6.5,990.3,16.1,20.2,10.1
1997-10-01,3.0,10.7,983.6,16.4,18.1,12.9
1997-10-02,5.5,15.1,980.2,14.0,17.0,12.0
1997-10-03,1.9,9.1,988.4,9.1,14.6,6.2
1997-10-04,1.9,7.8,988.8,10.1,17.6,3.2
1997-10-05,1.4,7.8,984.5,12.0,21.3,5.2
